datetime,S,sigma,K,expiry,T_years,contracts,shares,opt_price_straddle,opt_value,delta_opt,gamma_opt,vega_1pct_opt,theta_day_opt,cash,equity
2021-12-03,453.42,0.2428590285366809,450.0,2021-12-31,0.07671232876712329,1.0,-4.037850023682937,24.391769118674347,2439.1769118674347,11.622993232551543,2.588282518647392,99.13624034637616,-42.993091113035405,96366.85226970607,96975.1872238352
2021-12-06,458.79,0.22452196971778615,450.0,2021-12-31,0.0684931506849315,1.0,-4.037850023682937,22.444343022543194,2244.4343022543194,28.010582590355256,2.775363311886957,89.83668485963557,-40.3406188752028,96366.85226970607,96758.7613595949
2021-12-07,468.28,0.1999674754244672,450.0,2021-12-31,0.06575342465753424,1.0,-57.75564121100607,24.175491381467666,2417.5491381467664,57.75564121100607,2.4086852758514365,69.44948317022931,-28.932578789759962,121521.81952690575,96893.5569987626
2021-12-08,469.52,0.18795142978923146,450.0,2021-12-31,0.06301369863013699,1.0,-57.75564121100607,23.875189910722412,2387.518991072241,64.43092300217954,2.351176664905807,61.38666802646892,-25.081982664286368,121521.81952690575,96791.90985658643
2021-12-09,466.35,0.19772068644800872,450.0,2021-12-31,0.06027397260273973,1.0,-57.75564121100607,22.333016757096914,2233.301675709691,55.243919074734315,2.6415316455958493,68.46391123237895,-30.765298922230684,121521.81952690575,96820.77792386276
2021-12-10,470.74,0.1815871763274563,450.0,2021-12-31,0.057534246575342465,1.0,-57.75564121100607,23.866245777938218,2386.624577793822,70.91547815543713,2.227605914839793,51.571786263832195,-22.297083442410447,121521.81952690575,96720.55356103057
2021-12-13,466.57,0.19181952756504278,450.0,2021-12-31,0.049315068493150684,1.0,-57.75564121100607,20.87095756435768,2087.095756435768,61.58028365190562,2.7492261979107298,56.61304997031307,-30.16524583144892,121521.81952690575,96661.86576352241
2021-12-14,463.36,0.20196120227789333,450.0,2021-12-31,0.04657534246575343,1.0,-57.75564121100607,19.32872369300989,1932.8723693009892,51.17127134587069,3.1072780836121865,62.753970112497434,-37.27608015185579,121521.81952690575,96693.03798467497
2021-12-15,470.6,0.18971048830493797,450.0,2021-12-31,0.043835616438356165,1.0,-57.75564121100607,22.977532071377915,2297.7532071377914,74.85281759834616,2.211622855061291,40.731778658153694,-24.147642558646844,121521.81952690575,96639.76798014408
2021-12-16,466.45,0.19842016438900084,450.0,2021-12-31,0.0410958904109589,1.0,-57.75564121100607,20.201743783160993,2020.1743783160991,63.859718971591484,2.80390661474986,49.745974133730506,-32.9020145510193,121521.81952690575,96601.87506234806
2021-12-17,459.87,0.2067671805351309,450.0,2021-12-31,0.038356164383561646,1.0,-57.75564121100607,16.75818882745702,1675.818882745702,42.18071562924444,3.670890242870297,61.56846618953726,-45.465493442439836,121521.81952690575,96637.55168594609
2021-12-20,454.98,0.2157683062231054,450.0,2021-12-31,0.030136986301369864,1.0,-57.75564121100607,14.10211450679867,1410.211450679867,24.537943353375802,4.458587178302411,60.0163180899893,-58.86190590920051,121521.81952690575,96654.36933940207
2021-12-21,463.06,0.2091070354977097,450.0,2021-12-31,0.0273972602739726,1.0,-57.75564121100607,16.68345377510792,1668.345377510792,60.12629268459286,3.48692948605739,42.83447817212237,-44.78495373831931,121521.81952690575,96445.83768524807
2021-12-22,467.69,0.19611850859653035,450.0,2021-12-31,0.024657534246575342,1.0,-57.75564121100607,19.113147148762415,1911.3147148762416,79.50054135156006,2.4811731797152583,26.24469155738673,-28.594832037836877,121521.81952690575,96421.39840380655
2021-12-23,470.6,0.192489096381127,450.0,2021-12-31,0.021917808219178082,1.0,-57.75564121100607,21.25292048253287,2125.292048253287,88.70226701680393,1.6943144994695372,15.830736835692766,-19.04527642843701,121521.81952690575,96467.30682125958
2021-12-27,477.26,0.18581138350980952,450.0,2021-12-31,0.010958904109589041,1.0,-57.75564121100607,27.26633705978142,2726.633705978142,99.75812160695192,0.08634752299576896,0.4004971236941794,-0.930211558066435,121521.81952690575,96683.99590851912
2021-12-28,476.87,0.18355344526384088,450.0,2021-12-31,0.00821917808219178,1.0,-57.75564121100607,26.870956296873807,2687.0956296873806,99.95232476946452,0.022500753674072903,0.07719479167722239,-0.23615616614631063,121521.81952690575,96666.98253230067
2021-12-29,477.48,0.17349752619305114,450.0,2021-12-31,0.005479452054794521,1.0,-57.75564121100607,27.480004670058396,2748.0004670058397,99.99961957766273,0.0002991097608540232,0.0006482930622531514,-0.002811931063725986,121521.81952690575,96692.6564284804
2021-12-30,476.16,0.1733711784048914,450.0,2021-12-31,0.0027397260273972603,1.0,-57.75564121100607,26.160000000306383,2616.000000030638,99.99999995376089,6.832055974748723e-08,7.357686369569829e-08,-6.378053781129643e-07,121521.81952690575,96636.89340790373
2021-12-31,474.96,0.17050157222589224,475.0,2022-01-28,0.07671232876712329,1.0,-1.7415323976149144,17.895205636089656,1789.5205636089656,1.7415323976149144,3.556465384494281,104.93641251473966,-31.949684495549835,95623.8378412885,96586.20017732629
2022-01-03,477.71,0.1650495548255393,478.0,2022-02-02,0.0821917808219178,1.0,-1.7415323976149144,18.040972485436725,1804.0972485436725,0.8643830844389688,3.529569113835667,109.2680274399846,-30.057732142723786,95475.58455176142,96447.73435864047
2022-01-04,477.55,0.16555564216755786,478.0,2022-02-02,0.07945205479452055,1.0,-1.7415323976149144,17.79135645754073,1779.1356457540728,0.25129056624471624,3.5803254471777954,107.40124696388698,-30.65669381155651,95475.58455176142,96423.05140103449
2022-01-05,468.38,0.18308617778588737,478.0,2022-02-02,0.07671232876712329,1.0,-1.7415323976149144,20.6612244606425,2066.12244606425,-29.276583229177877,3.1305728385606386,96.45865957106363,-31.53615588431455,95475.58455176142,96726.0080534308
2022-01-06,467.94,0.18225661448976704,478.0,2022-02-02,0.07397260273972603,1.0,-1.7415323976149144,20.400242633464018,2040.0242633464018,-31.402145092722165,3.169810793097258,93.57673320440034,-31.583293683048485,95475.58455176142,96700.6761449679
2022-01-07,466.09,0.17666776002014972,478.0,2022-02-02,0.07123287671232877,1.0,-1.7415323976149144,20.24034088793246,2024.0340887932462,-39.103221646741495,3.1852936318160796,87.0816862049199,-29.585627770386104,95475.58455176142,96687.90780535033
2022-01-10,465.51,0.17895868885529426,478.0,2022-02-02,0.06301369863013699,1.0,-1.7415323976149144,19.761808287346412,1976.1808287346412,-42.92355809057755,3.248991153617483,79.3952132150881,-30.8879636051276,95475.58455176142,96641.06463408234
2022-01-11,469.75,0.1731368581245875,478.0,2022-02-02,0.06027397260273973,1.0,-1.7415323976149144,17.399581324698147,1739.9581324698147,-30.223132895965637,3.70571713189747,85.33460674186696,-33.57855841041839,95475.58455176142,96397.45784045162
2022-01-12,471.02,0.16751874043327217,478.0,2022-02-02,0.057534246575342465,1.0,-1.7415323976149144,16.21986348315329,1621.986348315329,-27.06588621048284,3.9707979129327025,84.90755016100704,-33.86572822915899,95475.58455176142,96277.27431015218
2022-01-13,464.53,0.18291832454475626,478.0,2022-02-02,0.0547945205479452,1.0,-1.7415323976149144,19.558019790364582,1955.8019790364583,-48.183426860462355,3.2556091790953756,70.41321000556862,-32.1996660000917,95475.58455176142,96622.39248613383
2022-01-14,464.72,0.17495969728040325,478.0,2022-02-02,0.052054794520547946,1.0,50.721127096925485,18.602663745352856,1860.2663745352856,-50.721127096925485,3.3995967910525984,66.86654637301291,-30.786712398969424,71095.1374314586,96526.52599047711
2022-01-18,456.49,0.1985728395046158,478.0,2022-02-02,0.0410958904109589,1.0,50.721127096925485,23.874534018037778,2387.453401803778,-73.88517501278588,2.3094400065517693,39.27240175365945,-25.99477443463403,71095.1374314586,96636.2781417379
2022-01-19,451.75,0.20484436620803095,478.0,2022-02-02,0.038356164383561646,1.0,50.721127096925485,27.593414947884753,2759.3414947884753,-83.48096948028596,1.6805908339654292,26.947439674984157,-19.714397146968846,71095.1374314586,96767.74809228316
2022-01-20,446.75,0.21086901166473565,478.0,2022-02-02,0.03561643835616438,1.0,50.721127096925485,31.924235720047278,3192.4235720047277,-90.68599863943865,1.0960882066807958,16.430011890036965,-13.325309111122884,71095.1374314586,96947.2245340148
2022-01-21,437.98,0.23301707359802898,478.0,2022-02-02,0.03287671232876712,1.0,50.721127096925485,40.291914031783435,4029.1914031783435,-95.94768427631377,0.5290999496314632,7.775393980847564,-7.549164797870119,71095.1374314586,97339.16808054836
2022-01-24,439.84,0.23871897339526021,478.0,2022-02-02,0.024657534246575342,1.0,50.721127096925485,38.31886968461349,3831.8869684613487,-97.22485622278134,0.4295792870311775,4.891807527300744,-6.487595949802445,71095.1374314586,97236.20494223165
2022-01-25,434.47,0.24144376193392794,478.0,2022-02-02,0.021917808219178082,1.0,50.721127096925485,43.567922867018844,4356.792286701884,-99.20310432293711,0.15203870488059262,1.5187519939117244,-2.2918324678418793,71095.1374314586,97488.73780796169
2022-01-26,433.38,0.24604048123203676,478.0,2022-02-02,0.019178082191780823,1.0,50.721127096925485,44.63823778161864,4463.8237781618645,-99.57505565390122,0.09071819781173096,0.8039774871449034,-1.4129357702632548,71095.1374314586,97540.48327088603
2022-01-27,431.24,0.2364599812899835,478.0,2022-02-02,0.01643835616438356,1.0,50.721127096925485,46.762426112197225,4676.242611219723,-99.92764268058387,0.020139158471527915,0.14557789348980585,-0.2868612164236225,71095.1374314586,97644.35889195648
2022-01-28,441.95,0.23405014194423698,478.0,2022-02-02,0.0136986301369863,1.0,50.721127096925485,36.06550980994568,3606.550980994568,-99.56116461352966,0.11392465154031006,0.713427809341393,-1.669778800433191,71095.1374314586,97117.89053293937
2022-01-31,449.91,0.2236611784816792,478.0,2022-02-02,0.005479452054794521,1.0,50.721127096925485,28.09047351286231,2809.047351286231,-99.9737524900328,0.013717517194635582,0.034029419899363984,-0.19027650394349135,71095.1374314586,96724.12707492258
2022-02-01,452.95,0.20668485608137793,453.0,2022-03-03,0.0821917808219178,1.0,-2.2150039680527476,21.41284475086468,2141.284475086468,2.2150039680527476,2.971662976795899,103.57075176522137,-35.67750987139151,95436.27358355079,96574.27201130777
2022-02-02,457.35,0.209443641725978,453.0,2022-03-03,0.07945205479452055,1.0,-2.2150039680527476,21.717742390067826,2171.7742390067824,15.178671925518096,2.901461284340152,100.99188093245348,-36.46915056422312,95436.27358355079,96595.01575776865
2022-02-03,446.6,0.22531251548146675,453.0,2022-03-03,0.07671232876712329,1.0,-2.2150039680527476,22.972088225844374,2297.2088225844373,-15.602028134964113,2.8079722086466985,96.80119657653262,-38.94735911120449,95436.27358355079,96744.26163400288
2022-02-04,448.7,0.2191509784939416,453.0,2022-03-03,0.07397260273972603,1.0,-2.2150039680527476,21.711912616712993,2171.1912616712993,-10.360193584355425,2.958171272525487,96.54944198327708,-39.18315682162819,95436.27358355079,96613.59256475682
2022-02-07,447.26,0.21696104663771948,453.0,2022-03-03,0.06575342465753424,1.0,-2.2150039680527476,20.50089526631217,2050.0895266312173,-15.961086607321139,3.1421831811785697,89.67094841125004,-40.531464208961985,95436.27358355079,96495.68043543074
2022-02-08,450.94,0.20976064043475662,453.0,2022-03-03,0.06301369863013699,1.0,-2.2150039680527476,19.05739608479891,1905.739608479891,-4.802938948388258,3.3542236717971923,90.15472903998692,-41.11068196010783,95436.27358355079,96343.17930267699
2022-02-09,457.54,0.20275287273255604,453.0,2022-03-03,0.06027397260273973,1.0,-2.2150039680527476,18.441432956590262,1844.143295659026,17.81953311788404,3.415576734285829,87.38140330070536,-40.265523960500154,95436.27358355079,96266.96396366696
2022-02-10,449.32,0.22952600024313044,453.0,2022-03-03,0.057534246575342465,1.0,-2.2150039680527476,20.032799990638154,2003.2799990638155,-9.601621919819687,3.2020591256709174,85.36879793347643,-46.65323508389254,95436.27358355079,96444.30799968915
2022-02-11,440.46,0.2523428437143149,453.0,2022-03-03,0.0547945205479452,1.0,-2.2150039680527476,23.384161809495936,2338.4161809495936,-34.419664627286956,2.7767399836872513,74.48628029899781,-46.99019947087667,95436.27358355079,96799.06911673187
2022-02-14,439.02,0.2580457944548238,453.0,2022-03-03,0.04657534246575343,1.0,-2.2150039680527476,22.87319506770902,2287.319506770902,-40.738117701987896,2.828248364910805,65.51473639760745,-49.72294765358522,95436.27358355079,96751.16204826717
2022-02-15,446.1,0.2431288800979649,453.0,2022-03-03,0.043835616438356165,1.0,-2.2150039680527476,19.080175541374217,1908.0175541374217,-21.75113786569696,3.382260415501758,71.73566971236285,-54.50316575076338,95436.27358355079,96356.17786753988
2022-02-16,446.6,0.2336155025880784,453.0,2022-03-03,0.0410958904109589,1.0,-2.2150039680527476,17.756119337576706,1775.6119337576706,-21.804096541332996,3.6306719997039543,69.52236010531378,-54.13833699037416,95436.27358355079,96222.66474517611
2022-02-17,437.06,0.2603747494892188,453.0,2022-03-03,0.038356164383561646,1.0,50.15782779364195,22.395602413102537,2239.560241310254,-50.15782779364195,2.846852578013215,54.31016688405447,-50.50355748983338,72546.20373378451,96707.74419058392
2022-02-18,434.23,0.2543077216160925,453.0,2022-03-03,0.03561643835616438,1.0,50.15782779364195,23.189797870412008,2318.979787041201,-60.896289494159994,2.6501902115932987,45.261269358738325,-44.27034726181924,72546.20373378451,96645.21708365885
2022-02-22,429.57,0.261560341395883,453.0,2022-03-03,0.024657534246575342,1.0,50.15782779364195,25.104118530811974,2510.4118530811975,-79.68021837846415,2.012546576184126,23.95164621299842,-34.804448669251535,72546.20373378451,96602.91367218048
2022-02-23,421.95,0.27665076045766035,453.0,2022-03-03,0.021917808219178082,1.0,50.15782779364195,31.653015319082616,3165.3015319082615,-91.33181974561515,1.0642267952322553,11.48907759962411,-19.865387843081756,72546.20373378451,96875.60070322
2022-02-24,428.3,0.27536447460292834,453.0,2022-03-03,0.019178082191780823,1.0,50.15782779364195,25.752999683515103,2575.2999683515104,-85.32854798206155,1.704321670546229,16.510521865265666,-32.47436556320744,72546.20373378451,96604.10134615286
2022-02-25,437.75,0.26393481779712813,453.0,2022-03-03,0.01643835616438356,1.0,50.15782779364195,17.704120798230065,1770.4120798230065,-68.02801250371076,3.283161671439786,27.29604024563938,-60.03646174013255,72546.20373378451,96273.20493027428
2022-02-28,436.63,0.27269654056850823,453.0,2022-03-03,0.00821917808219178,1.0,50.15782779364195,17.031121484789896,1703.1121484789896,-86.01628935789567,2.4854544207390012,10.620402246625897,-48.269115868348244,72546.20373378451,96149.72823180139
2022-03-01,429.98,0.28963054876345146,430.0,2022-03-31,0.0821917808219178,1.0,-3.26698936709362,28.47949587907496,2847.949587907496,3.26698936709362,2.2328985056023267,98.27391353223922,-47.43854584245737,94976.52128798029,96419.73078782487
2022-03-02,437.89,0.27799972113772853,430.0,2022-03-31,0.07945205479452055,1.0,-3.26698936709362,27.850977350033247,2785.0977350033245,21.37760800700339,2.2413259182765817,94.92586467750877,-45.498903291560666,94976.52128798029,96331.03704902699
2022-03-03,435.71,0.27496680213972635,430.0,2022-03-31,0.07671232876712329,1.0,-3.26698936709362,26.68935117562691,2668.935117562691,16.734245697478695,2.3514463676508814,94.16197576561146,-46.23467385612249,94976.52128798029,96221.99646840662
2022-03-04,432.17,0.27880209693474345,430.0,2022-03-31,0.07397260273972603,1.0,-3.26698936709362,26.13277334154381,2613.277334154381,8.306760955026693,2.4215407904569006,93.27557970938159,-48.15819854773963,94976.52128798029,96177.90382735782
2022-03-07,419.43,0.31378099957694694,430.0,2022-03-31,0.06575342465753424,1.0,-3.26698936709362,28.551775830724978,2855.177583072498,-21.21424344460004,2.2801887488156094,82.76272825811863,-54.10285750114103,94976.52128798029,96461.4255208127
2022-03-08,416.25,0.30605015149660364,430.0,2022-03-31,0.06301369863013699,1.0,-3.26698936709362,28.21530284893518,2821.530284893518,-29.947217250255733,2.3171523135419747,77.42668146419518,-51.514016504339565,94976.52128798029,96438.16724882109
2022-03-09,427.41,0.2979593838403201,430.0,2022-03-31,0.06027397260273973,1.0,-3.26698936709362,25.101569610040684,2510.1569610040683,-3.6700145827895767,2.5492572471207167,83.63535497420278,-56.63622462586344,94976.52128798029,96090.33432359487
2022-03-10,425.48,0.2813935182782867,430.0,2022-03-31,0.057534246575342465,1.0,-3.26698936709362,23.312684882645755,2331.2684882645754,-9.774535627704516,2.7574543487023115,80.81782383383917,-54.14669473380661,94976.52128798029,95917.75114033386
2022-03-11,420.07,0.28315060339510134,430.0,2022-03-31,0.0547945205479452,1.0,-3.26698936709362,23.85490012798539,2385.490012798539,-25.05457202011727,2.7232370696117894,74.55613849793912,-52.77653900625052,94976.52128798029,95989.64707734382
2022-03-14,417.0,0.28636620391748385,430.0,2022-03-31,0.04657534246575343,1.0,-3.26698936709362,23.402937047403327,2340.293704740333,-35.866539645380804,2.7776854055120683,64.42181945287024,-54.25950554757637,94976.52128798029,95954.48042664258
2022-03-15,426.17,0.28082738758368786,430.0,2022-03-31,0.043835616438356165,1.0,-3.26698936709362,20.31180756337224,2031.180756337224,-9.770918656637683,3.160321957344656,70.65837669864081,-62.00877293494821,94976.52128798029,95615.40918574322
2022-03-16,435.62,0.26434729184222533,430.0,2022-03-31,0.0410958904109589,1.0,-3.26698936709362,19.044170617624502,1904.4170617624502,21.21505413169338,3.2963476990277933,67.95507503915243,-59.87913351178382,94976.52128798029,95457.77244164942
2022-03-17,441.07,0.26010045508323376,430.0,2022-03-31,0.038356164383561646,1.0,-3.26698936709362,19.858397848030535,1985.8397848030536,40.003928033483646,3.0948982698585015,60.06724325429803,-55.79827609299364,94976.52128798029,95521.39007263936
2022-03-18,444.52,0.24509509093734444,430.0,2022-03-31,0.03561643835616438,1.0,-54.13663377810867,20.12412787591215,2012.4127875912152,54.13663377810867,2.9486670999895974,50.862002641824844,-47.946258318282744,117589.09562156469,95536.69196211103
2022-03-21,444.39,0.24248547351051497,430.0,2022-03-31,0.0273972602739726,1.0,-54.13663377810867,18.459969155722533,1845.9969155722533,59.92057482079902,3.1429908744110016,41.234861226343796,-49.99427424805175,117589.09562156469,95377.31385248323
2022-03-22,449.59,0.23833533355437386,430.0,2022-03-31,0.024657534246575342,1.0,-54.13663377810867,21.472796832534577,2147.2796832534577,77.33801847630582,2.2829760332269506,27.118940292584632,-35.907787112635056,117589.09562156469,95397.08612451826
2022-03-23,443.8,0.24024314870885147,430.0,2022-03-31,0.021917808219178082,1.0,-54.13663377810867,16.988955892140723,1698.8955892140723,63.50260334763489,3.3534300356135742,34.778590692406695,-52.22073834750086,117589.09562156469,95262.15314005413
2022-03-24,450.49,0.22884976720149486,430.0,2022-03-31,0.019178082191780823,1.0,-54.13663377810867,21.36736316802289,2136.736316802289,86.23715658070013,1.8563046000116514,16.533895989712246,-27.02698748699555,117589.09562156469,95337.8197876668
2022-03-25,452.69,0.21950761598652613,430.0,2022-03-31,0.01643835616438356,1.0,-54.13663377810867,23.020981051586872,2302.0981051586873,93.4410305938631,1.1497765830589863,8.50204188569363,-15.552191211218314,117589.09562156469,95384.08098171136
2022-03-28,455.91,0.2125019698567254,430.0,2022-03-31,0.00821917808219178,1.0,-54.13663377810867,25.91571576298356,2591.571576298356,99.7686320620588,0.08762729793755332,0.3181185592949619,-1.1266803416360485,117589.09562156469,95499.23449208552
2022-03-29,461.55,0.2053709220035815,430.0,2022-03-31,0.005479452054794521,1.0,-54.13663377810867,31.550004298942532,3155.000429894253,99.99969160964693,0.0002137472594435454,0.0005124059331612505,-0.002630831973335789,117589.09562156469,95757.33273117288
2022-03-30,458.7,0.20619539020844585,430.0,2022-03-31,0.0027397260273972603,1.0,-54.13663377810867,28.70000000163171,2870.000000163171,99.99999979263154,2.576316367238018e-07,3.0622649261982503e-07,-3.1571245568954302e-06,117589.09562156469,95626.62170770942
2022-03-31,451.64,0.21657172601394165,452.0,2022-04-29,0.07945205479452055,1.0,-1.3938833868755884,22.00540603374597,2200.540603374597,1.3938833868755884,2.8935238073165297,101.55907780307281,-37.92211167619941,93731.81923149359,95302.82634201969
2022-04-01,452.92,0.2097998606944234,453.0,2022-04-29,0.07671232876712329,1.0,-1.3938833868755884,20.99803234184631,2099.803234184631,2.0754380388372073,3.0306363394892872,100.05693290064521,-37.48559032869042,93730.7753087063,95199.26087930724
2022-04-04,456.8,0.19004873473968284,453.0,2022-04-29,0.0684931506849315,1.0,-1.3938833868755884,18.30487277944789,1830.4872779447892,15.289977912260033,3.447085093475341,93.6302798998426,-35.5886324565749,93730.7753087063,94924.53665552633
2022-04-05,451.03,0.20675360103520785,453.0,2022-04-29,0.06575342465753424,1.0,-1.3938833868755884,19.183069900666936,1918.3069900666937,-4.441708929149923,3.3315683507533023,92.13635915755282,-39.686508421036024,93730.7753087063,95020.39907479049
2022-04-06,446.52,0.2081064111015225,453.0,2022-04-29,0.06301369863013699,1.0,-1.3938833868755884,19.45278610150328,1945.278610150328,-19.716738612851614,3.31557539885801,86.6884368544902,-39.21830321258459,93730.7753087063,95053.65710894894
2022-04-07,448.77,0.20422007817815546,453.0,2022-04-29,0.06027397260273973,1.0,-1.3938833868755884,18.350062064859173,1835.0062064859173,-12.873250951989434,3.49985988612395,86.76139902102052,-40.26913566117944,93730.7753087063,94940.24846766407
2022-04-08,447.57,0.19876131710515674,453.0,2022-04-29,0.057534246575342465,1.0,-1.3938833868755884,17.67188766622496,1767.1887666224961,-18.121283396087584,3.6423873596386143,83.43847611754255,-39.486527167547436,93730.7753087063,94874.10368786489
2022-04-11,439.92,0.2223439701556843,453.0,2022-04-29,0.049315068493150684,1.0,-1.3938833868755884,20.594764990834236,2059.4764990834237,-43.04424316772146,3.1247889626688092,66.30909521992301,-40.95396524619163,93730.7753087063,95177.05462823542
2022-04-12,438.29,0.21655545369696405,453.0,2022-04-29,0.04657534246575343,1.0,50.53777885166335,20.596240453210015,2059.6240453210016,-50.53777885166335,3.084904760509265,59.77093738313457,-38.069771949698634,70969.64706617707,95179.4742043936
2022-04-13,443.31,0.19684251762400784,453.0,2022-04-29,0.043835616438356165,1.0,50.53777885166335,16.718173758778136,1671.8173758778134,-38.5777996871959,3.846173972507614,65.22138394521363,-40.11981693343093,70969.64706617707,95045.36718478576
2022-04-14,437.79,0.20236251639095948,453.0,2022-04-29,0.0410958904109589,1.0,50.53777885166335,19.355365296438464,1935.5365296438463,-58.3215553536014,3.1949628266283816,50.92440339682584,-34.35063472363333,70969.64706617707,95030.1177992906
2022-04-18,437.97,0.19807029567695267,453.0,2022-04-29,0.030136986301369864,1.0,50.53777885166335,17.67407311575704,1767.407311575704,-66.50034737227335,3.328826192961471,38.11527146243881,-34.31592312896623,70969.64706617707,94871.08538141577
2022-04-19,445.04,0.19749270435043553,453.0,2022-04-29,0.0273972602739726,1.0,50.53777885166335,13.39186072570493,1339.186072570493,-40.109339992785145,4.775985582073405,51.18224051299776,-50.54059546813174,70969.64706617707,94800.16623889182
2022-04-20,444.71,0.18900398972836513,453.0,2022-04-29,0.024657534246575342,1.0,50.53777885166335,12.622588534350868,1262.2588534350868,-45.64691929889284,5.026694179518849,46.32942086976973,-48.646918812172586,70969.64706617707,94706.56155273537
2022-04-21,438.06,0.20405124105684488,453.0,2022-04-29,0.021917808219178082,1.0,50.53777885166335,16.7499996197661,1674.99996197661,-72.64975414913573,3.310459657829152,28.411349364709647,-36.23356936230378,70969.64706617707,94783.22643191334
2022-04-22,426.04,0.24325553080102802,453.0,2022-04-29,0.019178082191780823,1.0,50.53777885166335,27.360232932166213,2736.0232932166214,-92.8860356988356,1.0911350233080894,9.239471858154577,-16.053947365546804,70969.64706617707,95236.78566135635
2022-04-25,428.51,0.23632626000771867,453.0,2022-04-29,0.010958904109589041,1.0,50.53777885166335,24.583243060614908,2458.324306061491,-97.45259433161281,0.620471280797078,2.9506840981239124,-8.716551717173408,70969.64706617707,95083.91498796482
2022-04-26,416.1,0.2827698335091329,453.0,2022-04-29,0.00821917808219178,1.0,50.53777885166335,36.90268211883377,3690.2682118833773,-99.903847256213,0.032132312006807925,0.12930010373885903,-0.6093694801158461,70969.64706617707,95688.68505823758
2022-04-27,417.27,0.2681438377616639,453.0,2022-04-29,0.005479452054794521,1.0,50.53777885166335,35.7300659463478,3573.00659463478,-99.99636097933715,0.0019108219988038463,0.004888318652538308,-0.03276931309233869,70969.64706617707,95630.55264224541
2022-04-28,427.81,0.269225317700999,453.0,2022-04-29,0.0027397260273972603,1.0,50.53777885166335,25.190067839909695,2519.0067839909693,-99.9949422776702,0.0035874254512878005,0.004842925435844394,-0.0651919069533728,70969.64706617707,95109.22102069814
2022-04-29,412.0,0.3008525299024084,412.0,2022-05-27,0.07671232876712329,1.0,-3.323308715959411,27.3840638195056,2738.40638195056,3.323308715959411,2.322093264901568,90.9688963161366,-48.8718260698921,94522.00876208709,95891.21195306236
2022-05-02,414.48,0.295088989981543,414.0,2022-06-01,0.0821917808219178,1.0,-3.323308715959411,27.95570898364801,2795.570898364801,4.465547206765646,2.27189570480065,94.66227666438317,-46.55632601707703,94279.8392553883,95697.96515716225
2022-05-03,416.38,0.2756236642311214,414.0,2022-06-01,0.07945205479452055,1.0,-3.323308715959411,25.800387765221586,2580.0387765221585,8.967558686958643,2.450905342585613,93.05246788502669,-44.219762352103096,94279.8392553883,95476.11874875927
2022-05-04,429.06,0.26314413141439275,414.0,2022-06-01,0.07671232876712329,1.0,-3.323308715959411,27.393333452685795,2739.3333452685793,40.15912297044086,2.221051189090846,82.53791246973402,-38.78458443858096,94279.8392553883,95593.27376298733
2022-05-05,413.81,0.3074214237688375,414.0,2022-06-01,0.07397260273972603,1.0,-3.323308715959411,27.605166020514872,2760.516602051487,2.896957106824538,2.304533980711999,89.740835487476,-51.0893618810461,94279.8392553883,95665.13747768862
2022-05-06,411.34,0.3006597423994628,414.0,2022-06-01,0.07123287671232877,1.0,-3.323308715959411,26.499602541772475,2649.9602541772474,-3.2070558775240787,2.415308354407858,87.52462033705127,-50.60601885413196,94279.8392553883,95562.78970234281
2022-05-09,398.17,0.3344775666651092,414.0,2022-06-01,0.06301369863013699,1.0,-3.323308715959411,30.074771528809706,3007.4771528809706,-32.72356272852781,2.182986845490175,72.94409753673285,-53.03948749275822,94279.8392553883,95964.07457683572
2022-05-10,399.09,0.32322181024044994,414.0,2022-06-01,0.06027397260273973,1.0,-3.323308715959411,28.432873221556946,2843.2873221556947,-32.737414072889955,2.3042675259593457,71.4998392806085,-52.523426100407974,94279.8392553883,95796.82730209175
2022-05-11,392.75,0.32161427071401294,414.0,2022-06-01,0.057534246575342465,1.0,48.073408142346,30.393228105282688,3039.3228105282687,-48.073408142346,2.139602006578596,61.06988825064548,-46.7641608864705,74093.77870928886,96013.93256772353
2022-05-12,392.34,0.31456098612956856,414.0,2022-06-01,0.0547945205479452,1.0,48.073408142346,29.717311987199977,2971.731198719998,-51.167735775371035,2.1723289157487655,57.63585597642821,-45.32497923091763,74093.77870928886,95926.63085857689
2022-05-13,401.72,0.30364710798409056,414.0,2022-06-01,0.052054794520547946,1.0,48.073408142346,24.63558451476618,2463.558451476618,-31.08372324101296,2.6465189363461232,67.50746492993486,-53.943280245558256,74093.77870928886,95869.38667970872
2022-05-16,400.09,0.2950587693716684,414.0,2022-06-01,0.043835616438356165,1.0,48.073408142346,23.05276947744555,2305.276947744555,-39.85669159209828,2.81652655858578,58.312933399671905,-53.767944897997666,74093.77870928886,95632.74552070463
2022-05-17,408.32,0.2884302794811441,414.0,2022-06-01,0.0410958904109589,1.0,48.073408142346,19.71181313858287,1971.181313858287,-16.401530664553395,3.2710856930031484,64.64463271752194,-62.15156493890254,74093.77870928886,95694.29403582987
2022-05-18,391.86,0.32739078386242737,414.0,2022-06-01,0.038356164383561646,1.0,48.073408142346,27.74546350269759,2774.546350269759,-59.06983353162594,2.259358335296718,43.56609206919732,-50.9397751155614,74093.77870928886,95706.37077421832
