datetime,close,hv,vix,sigma_proxy
2021-05-05,415.75,0.0959916295541141,19.15,0.15329665182164562
2021-05-06,419.07,0.09825513381289482,18.39,0.14964205352515794
2021-05-07,422.12,0.09826143646483505,16.69,0.13944457458593404
2021-05-10,417.94,0.10604476798037654,19.66,0.16037790719215061
2021-05-11,414.21,0.11109087652152189,21.84,0.17547635060860875
2021-05-12,405.41,0.13477452959191352,27.59,0.2194498118367654
2021-05-13,410.28,0.13625197762883548,23.13,0.19328079105153417
2021-05-14,416.58,0.14702564539392893,18.81,0.17167025815757156
2021-05-17,415.52,0.1462269035718379,19.72,0.17681076142873514
2021-05-18,411.94,0.1471710838718002,21.34,0.18690843354872005
2021-05-19,410.86,0.14307098445109281,22.18,0.19030839378043712
2021-05-20,415.28,0.14471224396059404,20.67,0.1819048975842376
2021-05-21,414.94,0.13939422544152874,20.15,0.17665769017661148
2021-05-24,419.17,0.1440162979244385,18.4,0.1680065191697754
2021-05-25,418.24,0.14426628738075126,18.84,0.1707465149523005
2021-05-26,419.07,0.14441326646386118,17.36,0.1619253065855445
2021-05-27,419.29,0.14259014757846494,16.74,0.15747605903138595
2021-05-28,420.04,0.14061211282259745,16.76,0.156804845129039
2021-06-01,419.67,0.14050176269433584,17.9,0.16360070507773433
2021-06-02,420.33,0.13852624594740773,17.48,0.1602904983789631
2021-06-03,418.77,0.13935948342825474,18.04,0.1639837933713019
2021-06-04,422.6,0.1402477037868477,16.42,0.15461908151473908
2021-06-07,422.19,0.1379532240075182,16.42,0.15370128960300727
2021-06-08,422.28,0.13284347864093335,17.07,0.15555739145637335
2021-06-09,421.65,0.1283418451412396,17.89,0.15867673805649585
2021-06-10,423.61,0.09783659747603803,16.1,0.1357346389904152
2021-06-11,424.31,0.0908081525069357,15.65,0.1302232610027743
2021-06-14,425.26,0.075500143141078,16.39,0.12854005725643122
2021-06-15,424.48,0.07509375576926573,17.02,0.1321575023077063
2021-06-16,422.11,0.0704923000414875,18.15,0.13709692001659501
2021-06-17,421.97,0.06929318824927855,17.75,0.13421727529971142
2021-06-18,414.92,0.08671540023443658,20.7,0.15888616009377463
2021-06-21,420.86,0.10028921410932413,17.89,0.14745568564372966
2021-06-22,423.11,0.09563270441764972,16.66,0.13821308176705988
2021-06-23,422.6,0.09532153927591656,16.32,0.13604861571036664
2021-06-24,425.1,0.09711573177924679,15.97,0.13466629271169872
